Concept,Concept.name,Original code,Code_new,system
C0158946,Other congenital infections specific to the perinatal period,771.2,771.2,ICD9CM_c
C0158947,Omphalitis of the newborn,771.4,771.4,ICD9CM_c
C0158948,Neonatal infective mastitis,771.5,771.5,ICD9CM_c
C0158951,Fetal blood loss,772,772,ICD9CM_c
C0158956,Gastrointestinal hemorrhage of fetus or newborn,772.4,772.4,ICD9CM_c
C0158957,Adrenal hemorrhage of fetus or newborn,772.5,772.5,ICD9CM_c
C0158959,Other specified fetal or newborn haemorrhage,772.8,772.8,ICD9CM_c
C0158962,Hemolytic disease of fetus OR newborn due to RhD isoimmunization,773,773,ICD9CM_c
C0158967,Late anemia of fetus or newborn due to isoimmunization,773.5,773.5,ICD9CM_c
C0158968,Other perinatal jaundice,774,774,ICD9CM_c
C0158969,Perinatal jaundice from hereditary hemolytic anemia,774,774,ICD9CM_c
C0158971,Neonatal jaundice associated with preterm delivery,774.2,774.2,ICD9CM_c
C0158972,Neonatal jaundice due to delayed conjugation from other causes,774.3,774.3,ICD9CM_c
C0158974,Neonatal jaundice due to delayed conjugation in diseases classified elsewhere,774.31,774.31,ICD9CM_c
C0158975,Other neonatal jaundice due to delayed conjugation from other causes,774.39,774.39,ICD9CM_c
C0158976,Perinatal jaundice due to hepatocellular damage,774.4,774.4,ICD9CM_c
C0158977,Perinatal jaundice from other causes,774.5,774.5,ICD9CM_c
C0158978,Kernicterus of foetus or newborn not due to isoimmunisation,774.7,774.7,ICD9CM_c
C0158979,Endocrine and metabolic disturbances specific to the fetus and newborn,775,775,ICD9CM_c
C0158981,Neonatal diabetes mellitus,775.1,775.1,ICD9CM_c
C0158982,Neonatal Myasthenia Gravis,775.2,775.2,ICD9CM_c
C0158983,Neonatal thyrotoxicosis,775.3,775.3,ICD9CM_c
C0158984,Hypocalcemia AND/OR hypomagnesemia of newborn,775.4,775.4,ICD9CM_c
C0158986,Neonatal hypoglycemia,775.6,775.6,ICD9CM_c
C0158987,Late metabolic acidosis of newborn,775.7,775.7,ICD9CM_c
C0158989,Unspecified endocrine and metabolic disturbances specific to the fetus and newborn,775.9,775.9,ICD9CM_c
C0158991,Transient Neonatal Thrombocytopenia,776.1,776.1,ICD9CM_c
C0158992,Disseminated intravascular coagulation in newborn,776.2,776.2,ICD9CM_c
C0158993,Other transient neonatal disorders of coagulation,776.3,776.3,ICD9CM_c
C0158996,Anemia of prematurity,776.6,776.6,ICD9CM_c
C0158997,Transient neonatal neutropenia (disorder),776.7,776.7,ICD9CM_c
C0159000,Disorder of digestive system specific to fetus OR newborn,777,777,ICD9CM_c
C0159004,Transitory ileus of newborn,777.4,777.4,ICD9CM_c
C0159006,Perinatal intestinal perforation,777.6,777.6,ICD9CM_c
C0159007,Other specified perinatal digestive system disorders,777.8,777.8,ICD9CM_c
C0159009,Conditions involving the integument and temperature regulation of fetus and newborn,778,778,ICD9CM_c
C0159011,Cold injury syndrome of newborn,778.2,778.2,ICD9CM_c
C0159012,Other hypothermia of newborn,778.3,778.3,ICD9CM_c
C0159013,Other newborn temperature regulation disorders,778.4,778.4,ICD9CM_c
C0159014,Other and unspecified edema of newborn,778.5,778.5,ICD9CM_c
C0159018,Unspecified condition involving the integument and temperature regulation of fetus and newborn,778.9,778.9,ICD9CM_c
C0159019,Other and ill-defined conditions originating in the perinatal period,779,779,ICD9CM_c
C0159020,Convulsions in the newborn,779,779,ICD9CM_c
C0159021,Other and unspecified cerebral irritability in newborn,779.1,779.1,ICD9CM_c
C0159022,"Cerebral depression, coma, and other abnormal cerebral signs in fetus or newborn",779.2,779.2,ICD9CM_c
C0159023,Feeding problems in newborn,779.31,779.31,ICD9CM_c
C0159027,Other specified conditions originating in the perinatal period,779.8,779.8,ICD9CM_c
C0161972,Complication of the puerperium,670671672673674,670671672673674,ICD9CM_c
C0162482,Uterine Inversion,665.2,665.2,ICD9CM_c
C0232989,Normal pregnancy,"","",ICD9CM_c
C0235065,Neonatal respiratory arrest,770.87,770.87,ICD9CM_c
C0235815,Neonatal urinary tract infection,771.82,771.82,ICD9CM_c
C0240802,Pregnancy test positive,V72.42,V72.42,ICD9CM_c
C0260335,Illegal termination of pregnancy without complication,636.9,636.9,ICD9CM_c
C0260338,"Eclampsia complicating pregnancy, childbirth or the puerperium",642.6,642.6,ICD9CM_c
C0260550,Encounter due to first normal pregnancy supervision,V22.0,V22.0,ICD9CM_c
C0260551,Encounter for supervision of high-risk pregnancy,V23,V23,ICD9CM_c
C0260552,Encounter due to supervision of high risk pregnancy with history of infertility,V23.0,V23.0,ICD9CM_c
C0260553,Supervision of high-risk pregnancy with history of trophoblastic disease,V23.1,V23.1,ICD9CM_c
C0260554,Supervision of high-risk pregnancy with history of abortion,V23.2,V23.2,ICD9CM_c
C0260555,Encounter for supervision of high-risk pregnancy with grand multiparity,V23.3,V23.3,ICD9CM_c
C0260556,Supervision of high-risk pregnancy with other poor obstetric history,V23.4,V23.4,ICD9CM_c
C0260557,Supervision of high-risk pregnancy with other poor reproductive history,V23.5,V23.5,ICD9CM_c
C0260559,Encounter for supervision of other high-risk pregnancies,V23.8,V23.8,ICD9CM_c
C0260561,Postpartum care and examination,V24,V24,ICD9CM_c
C0260563,Postpartum care and examination of lactating mother,V24.1,V24.1,ICD9CM_c
C0260564,Routine postpartum follow-up,V24.2,V24.2,ICD9CM_c
C0260587,"Outcome of delivery, other multiple birth, all liveborn",V27.5,V27.5,ICD9CM_c
C0260588,"Outcome of delivery, other multiple birth, some liveborn",V27.6,V27.6,ICD9CM_c
C0260590,Mother with unspecified outcome of delivery,V27.9,V27.9,ICD9CM_c
C0260591,Encounter due to antenatal screening,V28.9,V28.9,ICD9CM_c
C0260594,Other antenatal screening based on amniocentesis,V28.2,V28.2,ICD9CM_c
C0260596,Antenatal screening for fetal growth retardation using ultrasonics and other physical methods,V28.4,V28.4,ICD9CM_c
C0260597,Antenatal screening for isoimmunization,V28.5,V28.5,ICD9CM_c
C0260598,Encounter due to other specified antenatal screening,V28.8,V28.8,ICD9CM_c
C0260601,"Single liveborn, born in hospital",V30.0,V30.0,ICD9CM_c
C0260602,"Single liveborn, born in hospital, delivered without mention of cesarean section",V30.00,V30.00,ICD9CM_c
C0260603,"Single liveborn, born in hospital, delivered by cesarean section",V30.01,V30.01,ICD9CM_c
C0260604,"Encounter due to single liveborn, born before admission to hospital",V30.1,V30.1,ICD9CM_c
C0260607,"Encounter for twin, born in hospital, mate live born",V31.0,V31.0,ICD9CM_c
C0260608,"Twin birth, mate liveborn, born in hospital, delivered without mention of cesarean section",V31.00,V31.00,ICD9CM_c
C0260609,"Twin birth, mate liveborn, born in hospital, delivered by cesarean section",V31.01,V31.01,ICD9CM_c
C0260610,"Encounter due to twin birth, mate liveborn, born before admission to hospital",V31.1,V31.1,ICD9CM_c
C0260611,"Twin birth, mate liveborn, born outside hospital and not hospitalized",V31.2,V31.2,ICD9CM_c
C0260612,"Encounter due to twin birth, mate stillborn",V32,V32,ICD9CM_c
C0260613,"Encounter for twin, born in hospital, mate stillborn",V32.0,V32.0,ICD9CM_c
C0260614,"Twin birth, mate stillborn, born in hospital, delivered without mention of cesarean section",V32.00,V32.00,ICD9CM_c
C0260615,"Twin birth, mate stillborn, born in hospital, delivered by cesarean section",V32.01,V32.01,ICD9CM_c
C0260616,"Encounter due to twin birth, mate stillborn, born before admission to hospital",V32.1,V32.1,ICD9CM_c
C0260617,"Encounter due to twin birth, mate stillborn, born outside hospital and not hospitalized",V32.2,V32.2,ICD9CM_c
C0260619,"Twin birth, unspecified whether mate liveborn or stillborn, born in hospital, delivered without mention of cesarean section",V33.00,V33.00,ICD9CM_c
C0260621,"Twin birth, unspecified whether mate liveborn or stillborn, born before admission to hospital",V33.1,V33.1,ICD9CM_c
C0260622,"Twin birth, unspecified whether mate liveborn or stillborn, born outside hospital and not hospitalized",V33.2,V33.2,ICD9CM_c
C0260623,"Other multiple birth (three or more), mates all liveborn",V34,V34,ICD9CM_c
C0260624,"Other multiple, mates all liveborn, born in hospital",V34.0,V34.0,ICD9CM_c
C0260625,"Other multiple birth (three or more), mates all liveborn, born in hospital, delivered without mention of cesarean section",V34.00,V34.00,ICD9CM_c
C0260626,"Other multiple birth (three or more), mates all liveborn, born in hospital, delivered by cesarean section",V34.01,V34.01,ICD9CM_c
C0260627,"Other multiple birth (three or more), mates all liveborn, born before admission to hospital",V34.1,V34.1,ICD9CM_c
C0260628,"Other multiple birth (three or more), mates all liveborn, born outside hospital and not hospitalized",V34.2,V34.2,ICD9CM_c
C0260629,"Other multiple birth (three or more), mates all stillborn",V35,V35,ICD9CM_c
C0260630,"Other multiple, mates all stillborn, born in hospital",V35.0,V35.0,ICD9CM_c
C0260631,"Other multiple birth (three or more), mates all still born, born in hospital, delivered without mention of cesarean section",V35.00,V35.00,ICD9CM_c
C0260632,"Other multiple birth (three or more), mates all still born, born in hospital, delivered by cesarean section",V35.01,V35.01,ICD9CM_c
C0260633,"Other multiple birth (three or more), mates all stillborn, born before admission to hospital",V35.1,V35.1,ICD9CM_c
C0260634,"Other multiple birth (three or more), mates all stillborn, born outside of hospital and not hospitalized",V35.2,V35.2,ICD9CM_c
C0260635,"Other multiple birth (three or more), mates liveborn and stillborn",V36,V36,ICD9CM_c
C0260636,"Other multiple, mates liveborn and stillborn, born in hospital",V36.0,V36.0,ICD9CM_c
C0260637,"Other multiple birth (three or more), mates liveborn and stillborn, born in hospital, delivered without mention of cesarean section",V36.00,V36.00,ICD9CM_c
C0260639,"Other multiple birth (three or more), mates liveborn and stillborn, born before admission to hospital",V36.1,V36.1,ICD9CM_c
C0260640,"Other multiple birth (three or more), mates liveborn and stillborn, born outside hospital and not hospitalized",V36.2,V36.2,ICD9CM_c
C0260641,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn",V37,V37,ICD9CM_c
C0260642,"Other multiple, unspecified, born in hospital",V37.0,V37.0,ICD9CM_c
C0260643,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born in hospital, delivered without mention of cesarean section",V37.00,V37.00,ICD9CM_c
C0260644,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born in hospital, delivered by cesarean section",V37.01,V37.01,ICD9CM_c
C0260645,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born before admission to hospital",V37.1,V37.1,ICD9CM_c
C0260646,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born outside of hospital",V37.2,V37.2,ICD9CM_c
C0260647,"Liveborn, unspecified whether single, twin, or multiple",V39,V39,ICD9CM_c
C0260648,"Other liveborn, unspecified, born in hospital",V39.0,V39.0,ICD9CM_c
C0260649,"Liveborn, unspecified whether single, twin or multiple, born in hospital, delivered without mention of cesarean section",V39.00,V39.00,ICD9CM_c
C0260650,"Liveborn, unspecified whether single, twin or multiple, born in hospital, delivered by cesarean section",V39.01,V39.01,ICD9CM_c
C0260651,"Liveborn, unspecified whether single, twin or multiple, born before admission to hospital",V39.1,V39.1,ICD9CM_c
C0260652,"Liveborn, unspecified whether single, twin or multiple, born outside hospital and not hospitalized",V39.2,V39.2,ICD9CM_c
C0260876,"Pregnancy examination or test, pregnancy unconfirmed",V72.40,V72.40,ICD9CM_c
C0260898,Screening examination for other specified bacterial and spirochetal diseases,V74.8,V74.8,ICD9CM_c
C0260899,Encounter due to special screening for bacterial and spirochetal disease,V74,V74,ICD9CM_c
C0266781,Abnormal amniotic fluid,792.3,792.3,ICD9CM_c
C0269294,Genital tract AND/OR pelvic infection following molar AND/OR ectopic pregnancy,639,639,ICD9CM_c
C0269403,Miscarriage complicated by damage to pelvic organs and/or tissues,634.2,634.2,ICD9CM_c
C0269441,Legal termination of pregnancy with complication,635.8,635.8,ICD9CM_c
C0269450,Legal termination of pregnancy complicated by delayed and/or excessive hemorrhage,635.1,635.1,ICD9CM_c
C0269469,Legal termination of pregnancy complicated by renal failure,635.3,635.3,ICD9CM_c
C0269474,Legal termination of pregnancy complicated by metabolic disorder,635.4,635.4,ICD9CM_c
C0269476,Legal termination of pregnancy complicated by shock,635.5,635.5,ICD9CM_c
C0269479,Legal termination of pregnancy complicated by embolism,635.6,635.6,ICD9CM_c
C0269496,Illegal termination of pregnancy with complication,636.8,636.8,ICD9CM_c
C0269505,Illegal termination of pregnancy complicated by delayed and/or excessive hemorrhage,636.1,636.1,ICD9CM_c
C0269509,Illegal termination of pregnancy complicated by damage to pelvic organs and/or tissues,636.2,636.2,ICD9CM_c
C0269524,Illegal termination of pregnancy complicated by renal failure,636.3,636.3,ICD9CM_c
C0269529,Illegal termination of pregnancy complicated by metabolic disorder,636.4,636.4,ICD9CM_c
C0269531,Illegal termination of pregnancy complicated by shock,636.5,636.5,ICD9CM_c
C0269534,Illegal termination of pregnancy complicated by embolism,636.6,636.6,ICD9CM_c
C0269549,Failed attempted termination of pregnancy without complication,638.9,638.9,ICD9CM_c
C0269561,Failed attempted termination of pregnancy complicated by damage to pelvic organ and/or tissues,638.2,638.2,ICD9CM_c
C0269599,"Hemorrhage in early pregnancy, antepartum",640.93,640.93,ICD9CM_c
C0269607,"Other specified hemorrhage in early pregnancy, antepartum condition or complication",640.83,640.83,ICD9CM_c
C0269608,Antepartum hemorrhage,641.9,641.9,ICD9CM_c
C0269658,Mild pre-eclampsia,642.4,642.4,ICD9CM_c
C0269661,Vomiting of pregnancy,643.9,643.9,ICD9CM_c
C0269673,Renal disease in pregnancy AND/OR puerperium without hypertension,646.2,646.2,ICD9CM_c
C0269683,"Thyroid disease in mother complicating pregnancy, childbirth AND/OR puerperium",648.1,648.1,ICD9CM_c
C0269684,"Anemia in mother complicating pregnancy, childbirth AND/OR puerperium",648.2,648.2,ICD9CM_c
